Logging for microserv2       start 
03/16/2024, 16:29:05 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:06 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:29:06 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:29:07 INFO:   user xxx logged in
03/16/2024, 16:29:08 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:08 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:09 INFO:   Function called twice with mno bit
03/16/2024, 16:29:09 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:10 INFO:   Function called twice with mno bit
03/16/2024, 16:29:11 INFO:   user xxx logged in
03/16/2024, 16:29:12 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:29:12 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:29:13 ERROR:   kernel fault detected in core
03/16/2024, 16:29:14 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:29:14 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:15 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:29:15 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:16 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:29:16 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:29:17 ERROR:   kernel fault detected in core
03/16/2024, 16:29:18 ERROR:   kernel fault detected in core
03/16/2024, 16:29:19 ERROR:   kernel fault detected in core
03/16/2024, 16:29:19 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:20 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:29:20 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:29:20 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:29:20 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:21 ERROR:   kernel fault detected in core
03/16/2024, 16:29:22 DEBUG:   Got signal to peek load
03/16/2024, 16:29:23 DEBUG:   Function called twice with mno bit
03/16/2024, 16:29:23 DEBUG:   Device working in turbo mode
03/16/2024, 16:29:24 DEBUG:   Device working in turbo mode
03/16/2024, 16:29:25 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:27 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:29:27 FATAL:   kernel fault detected in core
03/16/2024, 16:29:27 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:27 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:29:28 FATAL:   kernel fault detected in core
03/16/2024, 16:29:28 FATAL:   kernel fault detected in core
03/16/2024, 16:29:30 WARNING:   Got signal to peek load
03/16/2024, 16:29:30 WARNING:   user xxx logged in
03/16/2024, 16:29:30 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:32 WARNING:   Got signal to peek load
03/16/2024, 16:29:33 WARNING:   user xxx logged in
03/16/2024, 16:29:33 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:34 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:34 WARNING:   user xxx logged in
03/16/2024, 16:29:35 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:36 WARNING:   user xxx logged in
03/16/2024, 16:29:36 WARNING:   user xxx logged in
03/16/2024, 16:29:36 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:37 WARNING:   user xxx logged in
03/16/2024, 16:29:38 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:39 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:40 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:41 DEBUG:   user xxx logged in
03/16/2024, 16:29:41 DEBUG:   Got signal to peek load
03/16/2024, 16:29:41 DEBUG:   Device working in turbo mode
03/16/2024, 16:29:42 INFO:   user xxx logged in
03/16/2024, 16:29:42 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:43 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:43 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:44 INFO:   user xxx logged in
03/16/2024, 16:29:44 INFO:   user xxx logged in
03/16/2024, 16:29:45 INFO:   Got signal to peek load
03/16/2024, 16:29:46 INFO:   Device working in turbo mode
03/16/2024, 16:29:47 WARNING:   Device working in turbo mode
03/16/2024, 16:29:47 WARNING:   user xxx logged in
03/16/2024, 16:29:48 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:49 WARNING:   Got signal to peek load
03/16/2024, 16:29:49 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:50 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:50 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:51 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:53 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:53 WARNING:   user xxx logged in
03/16/2024, 16:29:54 WARNING:   Got signal to peek load
03/16/2024, 16:29:55 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:55 DEBUG:   Got signal to peek load
03/16/2024, 16:29:56 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:57 DEBUG:   Got signal to peek load
03/16/2024, 16:29:57 DEBUG:   Device working in turbo mode
03/16/2024, 16:29:57 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:58 DEBUG:   Function called twice with mno bit
03/16/2024, 16:29:59 DEBUG:   Got signal to peek load
03/16/2024, 16:30:00 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:30:00 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:30:01 DEBUG:   Got signal to peek load
03/16/2024, 16:30:02 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:30:02 DEBUG:   user xxx logged in
03/16/2024, 16:30:02 DEBUG:   user xxx logged in
03/16/2024, 16:30:04 INFO:   Function called twice with mno bit
03/16/2024, 16:30:04 INFO:   user xxx logged in
03/16/2024, 16:30:05 INFO:   user xxx logged in
03/16/2024, 16:30:05 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:06 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:30:07 INFO:   Got signal to peek load
03/16/2024, 16:30:08 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:30:08 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:08 INFO:   Device working in turbo mode
03/16/2024, 16:30:10 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:30:10 WARNING:   user xxx logged in
03/16/2024, 16:30:10 WARNING:   Device working in turbo mode
03/16/2024, 16:30:11 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:30:11 WARNING:   user xxx logged in
03/16/2024, 16:30:11 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:30:12 WARNING:   Got signal to peek load
03/16/2024, 16:30:12 WARNING:   Got signal to peek load
03/16/2024, 16:30:13 WARNING:   Device working in turbo mode
03/16/2024, 16:30:14 WARNING:   Got signal to peek load
03/16/2024, 16:30:14 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:15 WARNING:   Function called twice with mno bit
03/16/2024, 16:30:15 WARNING:   Got signal to peek load
03/16/2024, 16:30:15 WARNING:   Device working in turbo mode
03/16/2024, 16:30:17 DEBUG:   Got signal to peek load
03/16/2024, 16:30:17 DEBUG:   Got signal to peek load
03/16/2024, 16:30:17 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:30:18 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:19 DEBUG:   user xxx logged in
03/16/2024, 16:30:20 DEBUG:   Function called twice with mno bit
03/16/2024, 16:30:20 DEBUG:   user xxx logged in
03/16/2024, 16:30:21 DEBUG:   Got signal to peek load
03/16/2024, 16:30:22 DEBUG:   user xxx logged in
03/16/2024, 16:30:23 DEBUG:   Function called twice with mno bit
03/16/2024, 16:30:24 INFO:   Got signal to peek load
03/16/2024, 16:30:24 INFO:   Device working in turbo mode
03/16/2024, 16:30:25 INFO:   Got signal to peek load
03/16/2024, 16:30:25 WARNING:   Device working in turbo mode
03/16/2024, 16:30:26 WARNING:   user xxx logged in
03/16/2024, 16:30:26 WARNING:   user xxx logged in
03/16/2024, 16:30:27 WARNING:   user xxx logged in
03/16/2024, 16:30:27 WARNING:   Function called twice with mno bit
03/16/2024, 16:30:27 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:28 WARNING:   user xxx logged in
03/16/2024, 16:30:29 INFO:   Device working in turbo mode
03/16/2024, 16:30:29 INFO:   user xxx logged in
03/16/2024, 16:30:30 INFO:   Device working in turbo mode
03/16/2024, 16:30:31 INFO:   Got signal to peek load
03/16/2024, 16:30:32 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:30:32 DEBUG:   Got signal to peek load
03/16/2024, 16:30:33 DEBUG:   Device working in turbo mode
03/16/2024, 16:30:34 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:34 DEBUG:   user xxx logged in
03/16/2024, 16:30:34 DEBUG:   Got signal to peek load
03/16/2024, 16:30:35 DEBUG:   Device working in turbo mode
03/16/2024, 16:30:36 DEBUG:   user xxx logged in
03/16/2024, 16:30:36 DEBUG:   Device working in turbo mode
03/16/2024, 16:30:37 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:37 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:38 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:30:39 DEBUG:   Device working in turbo mode
03/16/2024, 16:30:40 WARNING:   user xxx logged in
03/16/2024, 16:30:40 WARNING:   user xxx logged in
03/16/2024, 16:30:41 WARNING:   Device working in turbo mode
03/16/2024, 16:30:42 WARNING:   Function called twice with mno bit
03/16/2024, 16:30:42 WARNING:   Got signal to peek load
03/16/2024, 16:30:44 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:44 INFO:   Got signal to peek load
03/16/2024, 16:30:44 INFO:   Device working in turbo mode
03/16/2024, 16:30:46 INFO:   Device working in turbo mode
03/16/2024, 16:30:46 INFO:   user xxx logged in
03/16/2024, 16:30:46 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:30:46 INFO:   user xxx logged in
03/16/2024, 16:30:47 INFO:   Function called twice with mno bit
03/16/2024, 16:30:48 WARNING:   Device working in turbo mode
03/16/2024, 16:30:48 WARNING:   user xxx logged in
03/16/2024, 16:30:49 WARNING:   Got signal to peek load
03/16/2024, 16:30:49 WARNING:   user xxx logged in
03/16/2024, 16:30:49 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:49 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:50 WARNING:   user xxx logged in
03/16/2024, 16:30:51 WARNING:   Device working in turbo mode
03/16/2024, 16:30:51 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:30:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:52 DEBUG:   Got signal to peek load
03/16/2024, 16:30:53 DEBUG:   user xxx logged in
03/16/2024, 16:30:53 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:54 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:30:55 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:30:55 INFO:   Device working in turbo mode
03/16/2024, 16:30:56 INFO:   Device working in turbo mode
03/16/2024, 16:30:57 INFO:   Function called twice with mno bit
03/16/2024, 16:30:57 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:30:59 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:30:59 WARNING:   user xxx logged in
03/16/2024, 16:31:00 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:00 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:31:00 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:01 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:01 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:31:02 WARNING:   Got signal to peek load
03/16/2024, 16:31:02 WARNING:   user xxx logged in
03/16/2024, 16:31:03 WARNING:   user xxx logged in
03/16/2024, 16:31:03 WARNING:   user xxx logged in
03/16/2024, 16:31:03 WARNING:   user xxx logged in
03/16/2024, 16:31:04 WARNING:   Function called twice with mno bit
03/16/2024, 16:31:05 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:31:05 DEBUG:   Function called twice with mno bit
03/16/2024, 16:31:06 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:31:07 DEBUG:   Function called twice with mno bit
03/16/2024, 16:31:07 DEBUG:   user xxx logged in
03/16/2024, 16:31:07 DEBUG:   Function called twice with mno bit
03/16/2024, 16:31:08 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:31:09 DEBUG:   Device working in turbo mode
03/16/2024, 16:31:09 WARNING:   user xxx logged in
03/16/2024, 16:31:10 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:11 WARNING:   user xxx logged in
03/16/2024, 16:31:12 WARNING:   user xxx logged in
03/16/2024, 16:31:12 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:13 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:14 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:31:15 WARNING:   user xxx logged in
03/16/2024, 16:31:15 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:15 WARNING:   Got signal to peek load
03/16/2024, 16:31:16 WARNING:   Function called twice with mno bit
03/16/2024, 16:31:16 WARNING:   Got signal to peek load
03/16/2024, 16:31:17 WARNING:   Function called twice with mno bit
03/16/2024, 16:31:17 WARNING:   Device working in turbo mode
03/16/2024, 16:31:18 WARNING:   Device working in turbo mode
03/16/2024, 16:31:19 WARNING:   user xxx logged in
03/16/2024, 16:31:19 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:31:20 DEBUG:   Device working in turbo mode
03/16/2024, 16:31:21 DEBUG:   Device working in turbo mode
03/16/2024, 16:31:22 DEBUG:   user xxx logged in
03/16/2024, 16:31:22 DEBUG:   user xxx logged in
03/16/2024, 16:31:23 DEBUG:   user xxx logged in
03/16/2024, 16:31:23 DEBUG:   Function called twice with mno bit
03/16/2024, 16:31:24 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:31:24 INFO:   user xxx logged in
03/16/2024, 16:31:25 INFO:   Got signal to peek load
03/16/2024, 16:31:26 INFO:   Got signal to peek load
03/16/2024, 16:31:26 INFO:   user xxx logged in
03/16/2024, 16:31:26 INFO:   Got signal to peek load
03/16/2024, 16:31:28 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:31:28 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:31:28 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:31:28 FATAL:   kernel fault detected in core
03/16/2024, 16:31:28 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:31:28 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:31:29 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:31:29 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:31:30 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:31:32 INFO:   Device working in turbo mode
03/16/2024, 16:31:32 INFO:   Device working in turbo mode
03/16/2024, 16:31:33 INFO:   Function called twice with mno bit
03/16/2024, 16:31:34 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:31:35 INFO:   Device working in turbo mode
03/16/2024, 16:31:35 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:31:36 INFO:   Device working in turbo mode
03/16/2024, 16:31:36 INFO:   user xxx logged in
03/16/2024, 16:31:36 INFO:   Device working in turbo mode
03/16/2024, 16:31:37 INFO:   Device working in turbo mode
03/16/2024, 16:31:38 INFO:   user xxx logged in
03/16/2024, 16:31:40 WARNING:   Got signal to peek load
03/16/2024, 16:31:40 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:31:41 WARNING:   Function called twice with mno bit
03/16/2024, 16:31:42 WARNING:   Device working in turbo mode
03/16/2024, 16:31:42 WARNING:   Device working in turbo mode
03/16/2024, 16:31:42 WARNING:   Device working in turbo mode
03/16/2024, 16:31:43 WARNING:   Function called twice with mno bit
03/16/2024, 16:31:44 DEBUG:   Got signal to peek load
03/16/2024, 16:31:45 DEBUG:   Got signal to peek load
03/16/2024, 16:31:45 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:31:46 DEBUG:   Device working in turbo mode
03/16/2024, 16:31:47 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:31:47 DEBUG:   user xxx logged in
03/16/2024, 16:31:48 DEBUG:   user xxx logged in
03/16/2024, 16:31:48 DEBUG:   Device working in turbo mode
