Logging for microserv1       start 
03/16/2024, 16:27:13 DEBUG:   Got signal to peek load
03/16/2024, 16:27:14 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:14 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:15 DEBUG:   Got signal to peek load
03/16/2024, 16:27:15 DEBUG:   Function called twice with mno bit
03/16/2024, 16:27:16 DEBUG:   Function called twice with mno bit
03/16/2024, 16:27:16 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:27:17 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:27:18 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:18 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:18 DEBUG:   Function called twice with mno bit
03/16/2024, 16:27:19 INFO:   Device working in turbo mode
03/16/2024, 16:27:20 INFO:   Device working in turbo mode
03/16/2024, 16:27:21 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:27:21 INFO:   Function called twice with mno bit
03/16/2024, 16:27:22 INFO:   Function called twice with mno bit
03/16/2024, 16:27:22 INFO:   Got signal to peek load
03/16/2024, 16:27:22 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:27:23 INFO:   Got signal to peek load
03/16/2024, 16:27:23 INFO:   Device working in turbo mode
03/16/2024, 16:27:25 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:27:25 ERROR:   kernel fault detected in core
03/16/2024, 16:27:25 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:27:26 ERROR:   kernel fault detected in core
03/16/2024, 16:27:26 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:27:27 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:27 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:28 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:28 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:27:29 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:27:29 FATAL:   kernel fault detected in core
03/16/2024, 16:27:29 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:30 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:27:31 FATAL:   kernel fault detected in core
03/16/2024, 16:27:31 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:27:31 FATAL:   kernel fault detected in core
03/16/2024, 16:27:32 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:27:33 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:27:34 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:34 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:27:35 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:35 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:36 ERROR:   kernel fault detected in core
03/16/2024, 16:27:36 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:27:38 DEBUG:   Got signal to peek load
03/16/2024, 16:27:38 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:27:39 DEBUG:   Device working in turbo mode
03/16/2024, 16:27:40 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:40 DEBUG:   Device working in turbo mode
03/16/2024, 16:27:40 DEBUG:   Got signal to peek load
03/16/2024, 16:27:41 DEBUG:   Function called twice with mno bit
03/16/2024, 16:27:41 DEBUG:   user xxx logged in
03/16/2024, 16:27:43 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:44 WARNING:   Device working in turbo mode
03/16/2024, 16:27:45 WARNING:   Got signal to peek load
03/16/2024, 16:27:45 WARNING:   Function called twice with mno bit
03/16/2024, 16:27:46 WARNING:   Got signal to peek load
03/16/2024, 16:27:46 WARNING:   Got signal to peek load
03/16/2024, 16:27:46 WARNING:   Function called twice with mno bit
03/16/2024, 16:27:46 WARNING:   Function called twice with mno bit
03/16/2024, 16:27:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:48 WARNING:   user xxx logged in
03/16/2024, 16:27:49 WARNING:   Device working in turbo mode
03/16/2024, 16:27:50 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:27:50 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:27:51 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:27:51 ERROR:   kernel fault detected in core
03/16/2024, 16:27:51 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:27:53 WARNING:   user xxx logged in
03/16/2024, 16:27:54 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:54 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:27:54 WARNING:   Function called twice with mno bit
03/16/2024, 16:27:55 WARNING:   Got signal to peek load
03/16/2024, 16:27:55 WARNING:   user xxx logged in
03/16/2024, 16:27:57 DEBUG:   Function called twice with mno bit
03/16/2024, 16:27:57 DEBUG:   user xxx logged in
03/16/2024, 16:27:58 DEBUG:   user xxx logged in
03/16/2024, 16:27:58 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:27:59 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:27:59 DEBUG:   Function called twice with mno bit
03/16/2024, 16:27:59 DEBUG:   user xxx logged in
03/16/2024, 16:27:59 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:00 DEBUG:   Function called twice with mno bit
03/16/2024, 16:28:01 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:28:02 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:28:02 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:03 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:28:03 FATAL:   kernel fault detected in core
03/16/2024, 16:28:04 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:28:04 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:28:05 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:28:06 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:28:06 INFO:   Got signal to peek load
03/16/2024, 16:28:07 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:07 INFO:   Function called twice with mno bit
03/16/2024, 16:28:08 INFO:   Got signal to peek load
03/16/2024, 16:28:09 INFO:   Got signal to peek load
03/16/2024, 16:28:10 INFO:   user xxx logged in
03/16/2024, 16:28:10 INFO:   Got signal to peek load
03/16/2024, 16:28:11 DEBUG:   Got signal to peek load
03/16/2024, 16:28:12 DEBUG:   Function called twice with mno bit
03/16/2024, 16:28:13 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:13 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:14 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:14 DEBUG:   Device working in turbo mode
03/16/2024, 16:28:15 DEBUG:   Got signal to peek load
03/16/2024, 16:28:15 DEBUG:   Function called twice with mno bit
03/16/2024, 16:28:15 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:17 DEBUG:   Device working in turbo mode
03/16/2024, 16:28:17 DEBUG:   Got signal to peek load
03/16/2024, 16:28:17 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:18 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:18 DEBUG:   Device working in turbo mode
03/16/2024, 16:28:18 DEBUG:   Device working in turbo mode
03/16/2024, 16:28:19 DEBUG:   user xxx logged in
03/16/2024, 16:28:20 DEBUG:   Device working in turbo mode
03/16/2024, 16:28:20 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:20 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:20 DEBUG:   Function called twice with mno bit
03/16/2024, 16:28:21 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:28:21 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:21 WARNING:   Got signal to peek load
03/16/2024, 16:28:22 WARNING:   user xxx logged in
03/16/2024, 16:28:23 WARNING:   Got signal to peek load
03/16/2024, 16:28:24 WARNING:   Device working in turbo mode
03/16/2024, 16:28:24 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:24 WARNING:   Device working in turbo mode
03/16/2024, 16:28:25 WARNING:   Got signal to peek load
03/16/2024, 16:28:26 WARNING:   user xxx logged in
03/16/2024, 16:28:26 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:26 WARNING:   Device working in turbo mode
03/16/2024, 16:28:27 WARNING:   Device working in turbo mode
03/16/2024, 16:28:27 WARNING:   Got signal to peek load
03/16/2024, 16:28:27 WARNING:   Function called twice with mno bit
03/16/2024, 16:28:28 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:28:28 INFO:   Function called twice with mno bit
03/16/2024, 16:28:29 INFO:   user xxx logged in
03/16/2024, 16:28:29 INFO:   Device working in turbo mode
03/16/2024, 16:28:30 INFO:   Got signal to peek load
03/16/2024, 16:28:31 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:32 FATAL:   kernel fault detected in core
03/16/2024, 16:28:33 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:33 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:33 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:28:33 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:33 FATAL:   kernel fault detected in core
03/16/2024, 16:28:34 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:28:34 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:34 FATAL:   kernel fault detected in core
03/16/2024, 16:28:34 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:28:35 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:28:35 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:28:36 FATAL:   kernel fault detected in core
03/16/2024, 16:28:37 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:28:38 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:28:39 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:39 INFO:   Device working in turbo mode
03/16/2024, 16:28:40 INFO:   Device working in turbo mode
03/16/2024, 16:28:40 INFO:   Function called twice with mno bit
03/16/2024, 16:28:40 INFO:   Got signal to peek load
03/16/2024, 16:28:41 WARNING:   Got signal to peek load
03/16/2024, 16:28:42 WARNING:   user xxx logged in
03/16/2024, 16:28:42 WARNING:   Device working in turbo mode
03/16/2024, 16:28:43 WARNING:   Function called twice with mno bit
03/16/2024, 16:28:43 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:44 DEBUG:   Got signal to peek load
03/16/2024, 16:28:45 DEBUG:   user xxx logged in
03/16/2024, 16:28:46 DEBUG:   Device working in turbo mode
03/16/2024, 16:28:46 DEBUG:   Got signal to peek load
03/16/2024, 16:28:46 DEBUG:   user xxx logged in
03/16/2024, 16:28:46 DEBUG:   user xxx logged in
03/16/2024, 16:28:47 DEBUG:   Got signal to peek load
03/16/2024, 16:28:48 DEBUG:   user xxx logged in
03/16/2024, 16:28:48 DEBUG:   user xxx logged in
03/16/2024, 16:28:49 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:28:50 INFO:   Device working in turbo mode
03/16/2024, 16:28:50 INFO:   Device working in turbo mode
03/16/2024, 16:28:51 INFO:   user xxx logged in
03/16/2024, 16:28:51 INFO:   Got signal to peek load
03/16/2024, 16:28:51 INFO:   Function called twice with mno bit
03/16/2024, 16:28:52 INFO:   user xxx logged in
03/16/2024, 16:28:52 INFO:   Device working in turbo mode
03/16/2024, 16:28:53 INFO:   Function called twice with mno bit
03/16/2024, 16:28:53 INFO:   Device working in turbo mode
03/16/2024, 16:28:54 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:54 INFO:   user xxx logged in
03/16/2024, 16:28:55 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:28:56 INFO:   Got signal to peek load
03/16/2024, 16:28:57 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:28:57 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:28:58 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:28:59 INFO:   Function called twice with mno bit
03/16/2024, 16:29:00 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:00 INFO:   Got signal to peek load
03/16/2024, 16:29:01 DEBUG:   Got signal to peek load
03/16/2024, 16:29:02 DEBUG:   Device working in turbo mode
03/16/2024, 16:29:02 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:03 DEBUG:   Got signal to peek load
03/16/2024, 16:29:03 DEBUG:   Function called twice with mno bit
03/16/2024, 16:29:04 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:04 INFO:   user xxx logged in
03/16/2024, 16:29:05 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:06 INFO:   user xxx logged in
03/16/2024, 16:29:07 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:07 INFO:   user xxx logged in
03/16/2024, 16:29:07 INFO:   user xxx logged in
03/16/2024, 16:29:08 INFO:   Function called twice with mno bit
03/16/2024, 16:29:09 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:10 WARNING:   Got signal to peek load
03/16/2024, 16:29:10 WARNING:   user xxx logged in
03/16/2024, 16:29:10 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:10 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:11 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:11 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:29:12 WARNING:   Device working in turbo mode
03/16/2024, 16:29:12 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:12 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:13 DEBUG:   Device working in turbo mode
03/16/2024, 16:29:14 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:29:14 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:29:15 FATAL:   kernel fault detected in core
03/16/2024, 16:29:15 FATAL:   kernel fault detected in core
03/16/2024, 16:29:16 FATAL:   kernel fault detected in core
03/16/2024, 16:29:16 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:17 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:29:17 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:29:18 INFO:   Device working in turbo mode
03/16/2024, 16:29:18 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:19 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:20 INFO:   Device working in turbo mode
03/16/2024, 16:29:20 INFO:   Device working in turbo mode
03/16/2024, 16:29:20 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:21 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:21 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:22 DEBUG:   Got signal to peek load
03/16/2024, 16:29:22 DEBUG:   user xxx logged in
03/16/2024, 16:29:24 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:25 WARNING:   Device working in turbo mode
03/16/2024, 16:29:25 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:25 WARNING:   Got signal to peek load
03/16/2024, 16:29:26 WARNING:   Function called twice with mno bit
03/16/2024, 16:29:26 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:26 WARNING:   Got signal to peek load
03/16/2024, 16:29:27 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:27 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:28 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:29 INFO:   Got signal to peek load
03/16/2024, 16:29:30 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:30 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:31 INFO:   Got signal to peek load
03/16/2024, 16:29:32 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:32 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:33 INFO:   Function called twice with mno bit
03/16/2024, 16:29:33 INFO:   Device working in turbo mode
03/16/2024, 16:29:34 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:29:35 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:29:35 DEBUG:   user xxx logged in
03/16/2024, 16:29:36 DEBUG:   user xxx logged in
03/16/2024, 16:29:37 DEBUG:   Function called twice with mno bit
03/16/2024, 16:29:38 DEBUG:   Function called twice with mno bit
03/16/2024, 16:29:38 DEBUG:   Function called twice with mno bit
